Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
201100029784,0,01,000,00,2,1,01,B01
201100029785,0,07,000,00,2,1,02,A01
201100029785,0,07,000,00,2,4,02,B01
201100029786,0,07,000,00,2,2,11,A01
201100029786,0,02,000,00,2,1,01,B01
201100029787,0,33,000,00,2,1,17,A01
201100029787,0,07,000,00,2,1,15,B01
201100029788,0,07,000,08,0,1,01,A01
201100029789,0,07,000,03,0,1,14,A01
201100029790,0,07,000,00,0,9,14,A01
201100029791,0,07,000,00,2,1,01,A01
201100029791,0,07,000,00,2,4,01,B01
201100029792,0,07,000,00,2,3,16,A01
201100029792,0,07,000,00,2,1,01,B01
201100029793,0,07,000,00,2,2,01,B01
201100029793,0,07,000,00,2,3,16,A01
201100029794,0,07,000,00,2,4,01,B01
201100029794,0,30,000,00,2,1,01,A01
201100029795,0,07,000,00,2,3,01,A01
201100029795,0,02,000,00,2,1,01,B01
201100029796,0,01,000,00,0,0,00,A01
201100029797,0,07,000,00,2,2,15,A01
201100029797,0,33,000,00,2,1,01,B01
201100029798,0,02,000,01,0,0,14,A01
201100029799,0,14,000,00,2,1,01,A01
201100029799,0,07,000,00,2,4,01,B01
201100029800,0,07,000,00,1,1,01,A01
201100029801,0,10,000,00,1,7,01,A01
201100029802,0,07,000,00,0,0,00,B01
201100029802,0,07,000,00,2,0,01,A01
201100029803,0,07,000,04,0,3,01,A01
201100029804,0,01,000,00,2,1,01,B01
201100029804,0,07,000,00,2,2,01,A01
201100029805,0,07,000,00,1,1,01,A01
201100029806,0,07,000,00,2,1,15,A01
201100029806,0,07,000,00,2,1,01,B01
201100029807,0,07,000,00,1,3,01,A01
201100029808,0,07,000,00,1,3,16,A01
201100029809,0,33,000,00,9,1,00,A01
201100029810,0,07,000,00,1,7,01,A01
201100029811,0,07,000,00,2,8,02,B01
201100029811,0,07,000,00,2,1,00,A01
201100029812,0,07,000,04,0,0,00,A01
201100029813,0,07,000,00,2,1,01,A01
201100029813,0,07,000,00,2,4,01,B01
201100029814,0,07,000,00,1,2,01,A01
201100029815,0,07,000,00,2,8,15,A01
201100029815,0,30,000,00,2,7,17,B01
201100029816,0,07,000,00,2,4,01,A01
201100029816,0,07,000,00,2,4,01,B01
201100029817,0,07,000,00,2,7,15,A01
201100029817,0,02,000,00,2,1,01,B01
201100029818,0,10,000,00,0,3,16,A01
201100029819,0,33,000,00,2,8,01,B01
201100029819,0,07,000,00,2,1,01,A01
201100029820,0,07,000,00,2,0,01,A01
201100029820,0,01,000,00,2,0,00,B01
201100029821,0,07,000,08,0,1,01,A01
201100029822,0,30,000,00,2,7,01,B01
201100029822,0,07,000,00,2,1,01,A01
201100029823,0,07,000,16,0,9,01,A01
201100029824,1,07,000,00,2,1,16,A01
201100029824,0,07,000,06,2,4,16,B01
201100029825,0,07,000,00,1,2,15,A01
201100029826,0,33,000,00,2,1,01,B01
201100029826,0,07,000,00,2,3,10,A01
201100029827,1,07,000,01,0,3,00,A01
201100029828,0,01,000,00,0,0,01,A01
201100029829,0,07,000,00,2,8,01,B01
201100029829,0,07,000,00,2,1,01,A01
201100029830,0,07,000,04,0,3,01,A01
201100029831,0,02,000,00,0,8,01,A01
201100029832,1,07,000,00,0,0,00,A01
201100029833,0,02,000,00,0,0,21,A01
201100029834,0,07,000,01,0,2,01,A01
201100029835,0,02,000,00,0,8,15,A01
201100029836,0,07,000,11,0,3,00,B01
201100029836,0,30,000,00,0,7,00,A01
201100029837,0,07,000,01,0,2,01,A01
201100029838,0,30,000,11,0,1,01,A01
201100029839,0,07,000,00,0,0,01,A01
201100029840,0,07,000,00,2,1,01,A01
201100029840,0,07,000,15,2,6,01,B01
201100029841,0,33,000,00,0,0,01,A01
201100029842,0,01,000,00,1,0,01,A01
201100029843,0,02,000,11,0,0,01,A01
201100029844,0,07,000,02,0,1,01,A01
201100029845,0,10,000,00,2,3,09,A01
201100029845,0,02,000,00,2,7,15,B01
201100029846,0,07,000,00,1,0,01,A01
201100029847,0,30,000,00,2,0,15,A01
201100029847,0,07,000,00,2,0,00,B01
201100029848,0,33,000,00,0,8,01,A01
201100029849,0,10,000,00,2,5,01,A01
201100029849,0,01,000,00,2,1,01,B01
201100029850,0,33,000,00,2,8,01,B01
201100029850,0,10,000,00,2,7,12,A01
201100029851,0,07,000,00,2,3,15,A01
201100029851,0,01,000,00,2,1,01,B01
201100029852,0,07,000,00,2,1,01,A01
201100029852,1,07,000,00,2,4,01,B01
201100029853,0,10,000,00,1,2,15,A01
201100029854,0,07,000,00,2,1,01,A01
201100029854,0,07,000,00,2,4,01,B01
201100029855,0,33,000,00,1,2,17,A01
201100029856,0,33,000,12,0,8,01,A01
201100029857,0,07,000,00,2,4,16,A01
201100029857,0,07,000,00,2,1,01,B01
201100029858,0,07,000,00,1,3,01,A01
201100029859,1,02,000,01,0,1,18,A01
201100029860,0,02,000,00,2,1,01,B01
201100029860,0,10,000,00,2,3,10,A01
201100029861,0,10,000,00,2,1,01,A01
201100029861,0,10,000,00,2,4,01,B01
201100029862,0,07,000,00,2,8,10,A01
201100029862,0,33,000,00,2,1,01,B01
201100029863,0,07,000,00,1,7,01,A01
201100029864,0,07,000,09,0,2,01,B01
201100029864,0,07,000,00,2,1,01,A01
201100029865,1,07,000,00,1,0,00,A01
201100029866,0,07,000,02,0,1,01,A01
201100029867,0,07,000,00,2,6,02,B01
201100029867,0,33,000,00,2,1,01,A01
201100029868,0,01,000,00,9,2,01,B01
201100029868,0,01,000,00,9,1,01,A01
201100029869,0,07,000,00,2,3,15,B01
201100029869,0,07,000,00,2,2,01,A01
201100029870,0,07,000,00,2,4,00,B01
201100029870,0,07,000,00,2,1,01,A01
201100029871,0,07,000,09,0,1,01,A01
201100029872,0,07,000,00,2,8,01,A01
201100029872,0,07,000,00,2,1,06,B01
201100029872,0,07,000,00,2,1,01,C01
201100029873,0,30,000,00,2,1,01,B01
201100029873,0,07,000,01,2,3,15,A01
201100029874,0,07,000,04,0,1,17,A01
201100029875,0,32,000,00,2,1,01,A01
201100029875,0,07,000,00,2,4,01,B01
201100029876,0,07,000,00,2,3,15,A01
201100029876,0,32,000,00,2,1,17,B01
201100029877,0,01,000,00,2,4,19,B01
201100029877,0,01,000,00,2,1,01,A01
201100029878,0,07,000,00,2,1,01,A01
201100029878,0,07,000,00,2,7,01,B01
201100029879,0,30,000,00,2,1,01,A01
201100029879,0,07,000,00,2,6,01,B01
201100029880,0,07,000,00,2,8,15,A01
201100029880,0,33,000,00,2,1,01,B01
201100029881,0,07,000,01,0,2,01,A01
201100029882,0,07,000,00,1,1,15,A01
201100029883,0,37,011,00,2,2,01,B01
201100029883,0,07,000,13,2,1,01,A01
201100029884,0,07,000,00,2,2,09,A01
201100029884,0,07,000,00,2,5,01,B01
201100029885,0,07,000,00,2,4,02,C01
201100029885,0,07,000,00,2,1,02,A01
201100029885,0,07,000,00,2,4,02,B01
201100029886,0,01,000,00,0,1,01,A01
201100029887,0,07,000,00,2,3,11,A01
201100029887,0,07,000,00,2,7,01,C01
201100029887,0,37,006,00,2,6,23,B01
201100029888,0,02,000,00,0,0,00,A01
201100029889,0,07,000,00,2,1,15,A01
201100029889,0,33,000,00,2,1,01,B01
201100029890,0,07,000,00,2,4,01,B01
201100029890,0,07,000,06,2,1,01,A01
201100029891,0,30,000,00,2,1,02,A01
201100029891,0,07,000,00,2,4,02,B01
201100029892,0,37,000,00,1,1,01,A01
201100029893,0,30,000,00,2,7,01,B01
201100029893,0,07,000,00,2,3,09,A01
201100029894,0,14,000,00,2,3,10,A01
201100029894,0,31,000,00,2,8,01,B01
201100029895,0,10,000,00,2,2,01,A01
201100029895,0,01,000,00,2,1,01,B01
201100029896,0,30,000,00,1,1,01,A01
201100029897,0,31,000,00,2,8,16,B01
201100029897,0,10,000,00,2,7,16,A01
201100029898,0,10,000,00,2,1,02,A01
201100029898,0,33,000,00,2,4,02,B01
201100029898,0,10,000,00,2,4,02,C01
201100029899,0,30,000,00,0,0,01,A01
201100029900,0,02,000,00,0,2,19,A01
201100029900,0,07,000,00,2,3,01,B01
201100029901,0,07,000,00,2,3,09,A01
201100029901,0,30,000,00,2,7,01,B01
201100029902,0,07,000,00,2,3,01,B01
201100029902,0,07,000,00,2,1,01,A01
201100029903,0,07,000,00,2,1,01,A01
201100029903,0,31,000,00,2,4,01,B01
201100029904,0,07,000,00,2,3,22,A01
201100029904,0,01,000,00,2,1,24,B01
201100029905,0,07,000,00,1,6,04,A01
201100029906,0,07,000,00,2,7,00,A01
201100029906,0,07,000,00,2,3,00,B01
201100029907,0,07,000,00,2,5,15,A01
201100029907,0,33,000,00,2,5,01,B01
201100029908,0,07,000,15,0,1,01,A01
201100029909,0,07,000,00,2,1,15,A01
201100029909,0,07,000,00,2,8,01,B01
201100029910,0,07,000,00,2,1,01,A01
201100029910,0,07,000,00,2,1,01,B01
201100029911,0,07,000,00,2,1,01,A01
201100029911,0,07,000,00,2,4,01,B01
201100029912,0,07,000,13,0,1,01,A01
201100029913,0,30,000,00,2,1,01,A01
201100029913,0,07,000,00,2,3,01,B01
201100029914,0,07,000,00,2,1,01,A01
201100029914,0,01,000,00,2,8,15,B01
201100029915,0,07,000,00,2,2,15,A01
201100029915,0,01,000,00,2,1,01,B01
201100029916,0,07,000,00,1,1,01,A01
201100029917,0,01,000,00,2,7,01,B01
201100029917,1,30,000,00,2,8,00,Z01
201100029918,0,33,000,00,2,1,17,B01
201100029918,0,07,000,00,2,3,15,A01
201100029919,0,01,000,00,2,7,01,B01
201100029919,0,07,000,00,2,1,01,A01
201100029920,0,07,000,00,2,1,01,B01
201100029920,0,07,000,00,2,7,01,A01
201100029921,0,01,000,00,2,3,01,B01
201100029921,0,07,000,00,2,3,15,A01
201100029922,0,07,000,00,1,1,01,A01
201100029923,0,07,000,00,2,3,00,B01
201100029923,0,01,000,00,0,8,11,A01
201100029924,0,07,000,00,2,8,01,B01
201100029924,0,33,000,00,2,1,01,A01
201100029925,0,07,000,00,2,3,01,B01
201100029925,0,07,000,00,2,3,01,A01
201100029926,0,07,000,00,1,7,01,A01
201100029927,0,07,000,00,2,1,01,B01
201100029927,0,07,000,00,2,1,01,A01
201100029928,0,07,000,13,9,0,00,A01
201100029929,0,01,000,00,0,0,01,A01
201100029930,0,01,000,00,2,1,19,A01
201100029930,0,07,000,00,2,2,15,B01
201100029931,0,07,000,00,2,2,15,A01
201100029931,0,02,000,00,2,1,01,B01
201100029932,0,07,000,00,1,2,01,A01
201100029933,0,07,000,00,2,7,01,A01
201100029933,0,07,000,00,2,0,00,B01
201100029934,0,30,000,00,2,0,00,B01
201100029934,0,07,000,00,2,0,00,A01
201100029935,0,07,000,00,2,0,00,A01
201100029935,0,01,000,00,2,0,00,B01
201100029936,0,01,000,00,0,0,01,B01
201100029936,0,01,000,00,0,0,01,A01
201100029937,0,07,000,00,2,4,04,A01
201100029937,0,02,000,00,2,1,01,B01
201100029938,0,33,000,00,2,1,01,B01
201100029938,0,07,000,00,2,4,04,A01
201100029939,0,07,000,00,2,2,01,B01
201100029939,0,07,000,01,2,3,09,A01
201100029940,0,07,000,00,2,1,01,B01
201100029940,0,02,000,00,2,2,01,A01
201100029941,0,07,000,00,2,4,01,B01
201100029941,0,02,000,00,2,1,01,A01
201100029942,0,07,000,00,2,3,01,A01
201100029942,0,01,000,00,2,1,15,B01
201100029943,0,07,000,00,1,1,01,A01
201100029944,0,02,000,00,1,1,01,A01
201100029945,0,02,000,00,0,8,15,B01
201100029945,0,02,000,00,2,1,17,A01
201100029946,0,02,000,00,2,1,01,A01
201100029946,0,07,000,00,2,4,01,B01
201100029947,0,02,000,00,2,1,01,A01
201100029947,0,07,000,00,2,4,01,B01
201100029948,0,07,000,00,1,2,01,A01
201100029949,0,07,000,00,0,3,01,B01
201100029949,0,07,000,00,2,2,01,A01
201100029950,0,07,000,00,2,1,01,A01
201100029950,0,01,000,00,1,4,01,B01
201100029951,0,01,000,00,2,7,19,A01
201100029951,0,07,000,00,2,1,01,B01
201100029952,0,07,000,00,2,1,01,A01
201100029952,0,01,000,00,2,4,01,B01
201100029953,0,07,000,04,0,1,01,A01
201100029954,0,34,000,00,0,0,02,A01
201100029955,0,32,000,00,0,0,00,A01
201100029956,0,30,000,00,2,1,01,A01
201100029956,0,07,000,00,2,4,01,B01
201100029957,0,07,000,00,2,2,15,A01
201100029957,0,07,000,00,2,3,01,B01
201100029958,0,07,000,00,2,4,23,B01
201100029958,0,07,000,00,2,1,01,A01
201100029959,0,33,000,00,2,1,23,B01
201100029959,0,10,000,00,2,4,04,A01
201100029960,0,07,000,00,1,1,15,A01
201100029961,0,33,000,00,2,4,01,B01
201100029961,0,07,000,00,2,1,02,A01
201100029962,0,07,000,00,2,1,17,A01
201100029962,0,07,000,00,2,1,01,B01
201100029963,0,07,000,00,1,3,15,A01
201100029964,0,07,000,00,2,2,15,A01
201100029964,0,02,000,00,2,1,01,B01
201100029965,0,30,000,00,0,4,01,A01
201100029966,0,07,000,00,1,4,04,A01
201100029967,0,07,000,00,2,1,01,B01
201100029967,0,07,000,00,2,3,15,A01
201100029968,0,07,000,00,1,2,20,A01
201100029969,0,02,000,01,0,7,02,A01
201100029970,0,30,000,00,2,1,01,B01
201100029970,0,07,000,00,2,7,15,A01
201100029971,0,02,000,00,0,0,01,B01
201100029971,0,07,000,00,0,0,04,A01
201100029972,0,07,000,00,2,0,00,B01
201100029972,0,07,000,00,2,0,00,A01
201100029973,0,30,000,00,2,1,02,B01
201100029973,0,07,000,00,2,3,09,A01
201100029974,0,07,000,00,2,0,00,B01
201100029974,0,03,000,00,2,0,00,A01
201100029975,0,10,000,00,1,0,01,A01
201100029976,0,07,000,00,1,2,01,A01
201100029977,0,10,000,08,1,3,01,A01
201100029978,0,07,000,09,0,6,14,A01
201100029979,0,14,000,00,2,2,01,A01
201100029979,0,07,000,00,2,3,01,B01
201100029980,0,33,000,00,0,0,01,A01
201100029981,0,07,000,00,2,7,01,A01
201100029981,0,30,000,00,2,1,01,B01
201100029982,0,30,000,00,0,0,01,A01
201100029983,0,30,000,00,0,8,00,A01
201100029984,0,02,000,00,2,1,01,B01
201100029984,0,07,000,00,2,6,20,A01
201100029985,0,07,000,00,2,1,01,B01
201100029985,0,07,000,00,2,1,05,A01
201100029986,0,02,000,00,0,0,01,A01
201100029987,0,10,000,00,2,7,17,A01
201100029987,0,02,000,00,2,8,01,B01
201100029988,0,10,000,06,0,1,01,A01
201100029989,0,10,000,00,2,2,16,B01
201100029989,0,32,000,00,2,1,01,A01
201100029990,0,07,000,00,2,1,01,A01
201100029990,0,01,000,00,2,5,19,B01
201100029991,0,01,000,00,0,0,01,A01
201100029992,0,07,000,00,2,1,01,A01
201100029992,0,07,000,00,2,4,23,B01
201100029992,0,07,000,00,2,5,23,C01
201100029993,0,07,000,00,2,2,00,B01
201100029993,0,07,000,01,0,0,00,A01
201100029994,0,02,000,00,2,1,01,A01
201100029994,0,30,000,00,2,4,01,B01
201100029995,0,07,000,00,2,1,21,A01
201100029995,0,07,000,00,2,1,01,B01
201100029996,0,31,000,00,0,7,00,A01
201100029997,0,07,000,00,2,4,01,B01
201100029997,0,07,000,00,2,1,01,A01
201100029998,0,07,000,00,2,3,15,A01
201100029998,0,33,000,00,2,1,17,B01
201100029999,0,32,000,00,2,4,09,A01
201100029999,0,07,000,00,2,3,01,B01
201100030000,0,07,000,13,0,0,00,A01
201100030001,0,07,000,00,2,2,01,A01
201100030001,0,01,000,00,2,1,01,B01
201100030002,0,07,000,00,2,8,01,B01
201100030002,0,16,000,00,2,2,03,A01
201100030003,0,07,000,00,2,4,01,B01
201100030003,0,07,000,00,2,1,01,A01
201100030004,0,07,000,00,0,0,00,A01
201100030005,0,07,000,00,2,6,13,A01
201100030005,0,07,000,00,2,2,01,B01
201100030006,0,07,000,00,2,3,02,B01
201100030006,0,30,000,00,2,2,01,A01
201100030007,0,30,000,00,2,1,00,B01
201100030007,0,07,000,00,2,3,09,A01
201100030008,0,07,000,00,2,1,19,A01
201100030008,0,01,000,00,2,8,01,B01
201100030009,0,07,000,00,1,1,01,A01
201100030010,0,07,000,00,2,3,01,B01
201100030010,0,15,000,00,2,0,10,A01
201100030011,0,10,000,00,0,0,23,B01
201100030011,0,37,010,00,1,2,01,A01
201100030012,0,02,000,12,0,8,21,A01
201100030013,0,07,000,00,2,1,02,A01
201100030013,0,07,000,00,2,4,01,B01
201100030014,0,07,000,00,2,1,01,B01
201100030014,0,03,000,00,2,2,15,A01
201100030015,0,07,000,01,1,3,15,A01
201100030016,0,07,000,00,1,3,01,B01
201100030017,0,01,000,00,2,7,19,A01
201100030017,0,07,000,00,2,1,01,B01
201100030018,0,33,000,00,1,5,01,B01
201100030019,1,07,000,00,0,0,00,A01
201100030019,0,01,000,00,0,0,00,B01
201100030020,0,01,000,00,0,0,01,A01
201100030021,0,07,000,00,0,7,01,B01
201100030021,0,10,000,00,0,3,10,A01
201100030022,0,07,000,00,2,3,22,A01
201100030022,0,01,000,00,2,1,01,B01
201100030023,0,01,000,09,0,1,00,A01
201100030024,0,07,000,09,0,1,00,A01
201100030025,0,07,000,00,2,4,01,B01
201100030025,0,07,000,00,2,1,01,A01
201100030025,0,07,000,00,2,4,01,C01
201100030025,0,07,000,00,2,4,01,D01
201100030026,0,30,000,00,0,0,09,A01
201100030027,0,38,001,00,2,1,02,A01
201100030027,0,07,000,00,2,4,23,B01
201100030028,0,01,000,00,2,1,01,B01
201100030028,0,07,000,00,2,3,01,A01
201100030029,0,30,000,00,2,1,01,A01
201100030029,0,07,000,00,0,4,23,B01
201100030030,0,07,000,00,0,9,01,A01
201100030031,0,07,000,00,2,1,09,A01
201100030031,0,07,000,00,2,5,23,B01
201100030032,0,32,000,00,2,7,01,B01
201100030032,0,07,000,00,2,3,01,A01
201100030033,0,07,000,00,2,4,01,B01
201100030033,1,07,000,00,2,1,02,A01
201100030034,0,07,000,00,2,3,13,B01
201100030034,0,33,000,00,2,1,21,A01
201100030035,1,07,000,00,1,1,17,A01
201100030036,0,07,000,00,0,4,23,B01
201100030036,0,33,000,00,2,1,02,A01
201100030037,0,07,000,00,2,8,00,A01
201100030037,0,07,000,00,2,1,19,B01
201100030038,0,07,000,00,2,2,01,A01
201100030038,0,07,000,00,2,1,01,C01
201100030038,0,07,000,00,0,0,00,B01
201100030039,0,07,000,00,0,4,23,C01
201100030039,0,03,000,00,2,1,23,A01
201100030039,0,07,000,00,2,4,23,B01
201100030040,0,07,000,00,1,3,16,A01
201100030041,0,01,000,00,2,1,01,B01
201100030041,0,07,000,00,9,2,16,A01
201100030042,0,07,000,00,2,1,09,A01
201100030042,0,33,000,00,2,2,21,B01
201100030043,0,07,000,00,1,1,01,A01
201100030044,0,10,000,00,1,4,04,A01
201100030045,0,07,000,00,0,0,00,A01
201100030046,0,02,000,00,2,7,00,A01
201100030046,0,02,000,00,0,2,00,B01
201100030047,0,07,000,00,0,0,00,B01
201100030047,0,07,000,01,0,0,01,A01
201100030048,0,07,000,00,2,5,01,B01
201100030048,0,01,000,00,2,5,01,A01
201100030049,0,32,000,00,2,0,00,B01
201100030049,0,07,000,00,2,0,00,A01
201100030050,0,33,000,00,2,4,01,B01
201100030050,0,02,000,00,2,1,01,A01
201100030051,0,07,000,00,2,1,01,A01
201100030051,0,02,000,00,2,4,23,B01
201100030052,0,07,000,00,0,4,01,C01
201100030052,0,07,000,00,2,4,01,B01
201100030052,0,07,000,00,2,1,01,A01
201100030053,0,01,000,00,1,1,01,A01
201100030054,0,33,000,00,2,1,17,A01
201100030054,0,10,000,00,2,3,23,B01
201100030055,0,07,000,00,2,4,01,B01
201100030055,0,10,000,00,2,1,01,A01
201100030056,0,33,000,00,2,1,01,B01
201100030056,0,07,000,00,2,3,15,A01
201100030057,0,10,000,00,0,3,01,B01
201100030057,0,07,000,00,0,8,13,A01
201100030058,0,10,000,00,1,2,09,A01
201100030059,0,01,000,00,1,0,01,A01
201100030060,0,10,000,00,0,7,16,A01
201100030060,0,02,000,00,2,1,01,B01
201100030061,0,07,000,00,2,1,09,A01
201100030061,0,33,000,00,2,7,15,B01
201100030062,0,07,000,00,1,2,01,A01
201100030063,0,07,000,00,2,1,09,A01
201100030063,0,02,000,00,2,1,01,B01
201100030064,0,01,000,00,0,0,01,A01
201100030065,0,07,000,00,1,2,01,A01
201100030066,0,07,000,00,2,1,01,A01
201100030066,0,07,000,00,0,4,01,B01
201100030067,0,07,000,00,2,2,01,B01
201100030067,0,32,000,00,2,1,01,A01
201100030068,0,07,000,00,2,1,01,B01
201100030068,0,02,000,00,2,7,15,A01
201100030069,0,07,000,00,2,8,00,B01
201100030069,0,33,000,00,2,1,01,A01
201100030070,0,30,000,00,2,8,01,B01
201100030070,0,31,000,00,2,1,01,A01
201100030071,0,30,000,11,0,1,01,A01
201100030072,0,07,000,00,1,5,04,A01
201100030073,1,07,000,00,1,4,04,A01
201100030074,0,02,000,00,0,7,16,A01
201100030075,0,02,000,16,0,0,01,A01
201100030076,0,32,000,12,0,1,00,A01
201100030077,0,30,000,00,1,1,01,A01
201100030078,0,07,000,00,2,0,21,B01
201100030078,0,30,000,00,2,7,21,A01
201100030079,0,10,000,00,2,8,01,A01
201100030079,0,01,000,00,2,1,01,B01
201100030080,0,07,000,00,2,3,01,B01
201100030080,0,07,000,00,2,3,13,A01
201100030081,0,07,000,11,0,1,00,A01
201100030082,0,07,000,00,2,4,20,B01
201100030082,0,02,000,00,2,1,01,A01
201100030083,0,30,000,00,1,1,01,A01
201100030084,0,02,000,00,0,7,01,A01
201100030085,0,33,000,00,0,0,01,A01
201100030086,0,30,000,00,0,0,00,A01
201100030087,0,07,000,02,0,0,00,A01
201100030088,0,33,000,00,1,0,01,A01
201100030089,0,07,000,00,2,1,15,A01
201100030089,0,02,000,00,2,1,01,B01
201100030090,0,07,000,00,1,3,01,A01
201100030091,0,07,000,00,2,7,15,B01
201100030091,0,01,000,00,2,0,02,A01
201100030092,0,01,000,00,2,5,01,B01
201100030092,0,07,000,00,2,3,09,A01
201100030093,0,30,000,00,2,1,01,B01
201100030093,0,07,000,00,2,3,16,A01
201100030094,0,02,000,00,2,4,15,B01
201100030094,0,07,000,00,2,1,15,A01
201100030095,0,10,000,00,2,2,01,A01
201100030095,0,01,000,00,2,3,19,B01
201100030096,0,30,000,00,0,0,01,A01
201100030097,0,07,000,00,1,2,01,A01
201100030098,0,07,000,00,2,0,15,B01
201100030098,0,30,000,00,2,2,17,A01
201100030099,0,01,000,00,2,1,01,B01
201100030099,0,07,000,00,2,7,23,A01
201100030100,0,30,000,00,2,6,17,B01
201100030100,0,07,000,00,2,3,15,A01
201100030101,0,01,000,00,2,7,17,B01
201100030101,0,07,000,00,2,8,15,A01
201100030102,0,07,000,00,2,1,01,A01
201100030102,0,07,000,00,2,4,01,B01
201100030103,0,07,000,00,2,7,15,A01
201100030103,0,10,000,00,2,8,00,C01
201100030103,0,33,000,00,2,8,01,B01
201100030104,0,07,000,00,2,5,23,B01
201100030104,0,30,000,00,2,1,01,A01
201100030105,0,07,000,04,0,1,01,A01
201100030106,0,07,000,00,2,2,01,C01
201100030106,0,07,000,00,2,1,01,A01
201100030106,0,33,000,00,2,8,01,B01
201100030107,0,07,000,00,2,1,15,A01
201100030107,0,30,000,00,2,1,17,B01
201100030108,0,10,000,00,1,1,01,A01
201100030109,0,07,000,00,1,3,01,A01
201100030110,0,02,000,00,2,1,17,A01
201100030110,0,07,000,00,2,3,01,B01
201100030111,0,07,000,00,1,3,15,A01
201100030112,0,01,000,00,2,1,01,B01
201100030112,0,07,000,00,2,2,01,A01
201100030113,0,02,000,12,0,8,16,A01
201100030114,0,07,000,00,1,0,01,A01
201100030115,0,02,000,00,0,0,00,A01
201100030116,0,30,000,00,2,1,01,B01
201100030116,0,07,000,00,2,8,09,A01
201100030117,0,07,000,00,2,2,01,A01
201100030117,0,30,000,00,2,3,15,B01
201100030118,0,01,000,01,2,0,00,B01
201100030118,0,07,000,00,2,0,00,A01
201100030119,0,07,000,00,2,6,00,B01
201100030119,0,07,000,00,2,6,00,A01
201100030120,0,07,000,00,0,0,00,A01
201100030120,0,13,000,00,0,0,00,C01
201100030120,0,07,000,00,0,0,00,D01
201100030120,0,07,000,00,0,0,00,B01
201100030121,0,07,000,00,2,4,01,A01
201100030121,0,10,000,00,2,4,01,B01
201100030122,1,01,000,00,1,0,00,A01
201100030122,0,99,000,00,0,0,00,A02
201100030123,0,07,000,00,1,3,00,A01
201100030124,0,07,000,14,0,0,00,A01
201100030125,0,07,000,07,0,0,00,A01
201100030126,0,01,000,00,9,0,00,A01
201100030126,0,01,000,00,0,0,00,B01
201100030127,0,33,000,00,0,0,00,A01
201100030128,0,33,000,00,0,0,00,A01
201100030129,0,07,000,00,1,5,01,A01
201100030130,0,07,000,00,2,6,01,B01
201100030130,0,03,000,00,2,1,13,A01
201100030131,0,07,000,00,2,2,01,B01
201100030131,0,07,000,00,2,3,01,A01
201100030132,0,10,000,00,1,4,04,A01
201100030133,0,07,000,00,2,8,15,A01
201100030133,0,30,000,00,2,1,17,B01
201100030134,0,07,000,00,2,3,15,A01
201100030134,0,07,000,00,2,3,01,B01
201100030135,0,33,000,00,2,8,01,B01
201100030135,0,15,000,00,2,7,15,A01
201100030136,0,17,000,12,0,7,01,A01
201100030137,0,07,000,00,2,4,01,B01
201100030137,0,32,000,00,2,1,01,A01
201100030138,0,07,000,00,2,1,01,A01
201100030138,0,07,000,00,2,4,01,B01
201100030139,0,30,000,01,0,1,14,A01
201100030140,0,02,000,01,0,1,01,A01
201100030141,1,07,000,00,2,1,01,A01
201100030141,0,07,000,00,2,4,01,B01
201100030142,0,01,000,00,2,3,01,B01
201100030142,0,07,000,00,2,5,16,A01
201100030143,0,07,000,00,2,8,22,A01
201100030143,0,01,000,01,0,1,01,B01
201100030144,0,01,000,00,2,1,05,A01
201100030144,0,07,000,00,2,3,15,B01
201100030145,0,07,000,00,2,3,15,A01
201100030145,0,33,000,00,2,1,01,B01
201100030146,0,37,010,00,1,0,09,A01
201100030147,0,02,000,00,2,7,01,B01
201100030147,0,07,000,00,2,1,09,A01
201100030148,0,10,000,00,2,1,01,B01
201100030148,0,15,000,00,2,5,15,A01
201100030149,0,02,000,14,0,7,01,A01
201100030150,0,07,000,00,2,2,01,A01
201100030150,0,07,000,00,2,3,01,B01
201100030151,0,07,000,00,1,1,01,A01
201100030152,0,32,000,00,2,5,01,A01
201100030152,0,07,000,00,2,1,01,B01
201100030153,0,02,000,00,0,7,01,A01
201100030154,0,07,000,00,2,3,10,A01
201100030154,0,30,000,00,2,1,02,B01
201100030155,0,07,000,00,1,0,01,A01
201100030156,0,02,000,00,1,0,01,A01
201100030157,0,07,000,00,2,0,01,A01
201100030157,0,01,000,00,0,1,01,B01
201100030158,0,33,000,00,0,0,00,A01
201100030159,0,10,000,00,2,2,00,A01
201100030159,0,07,000,00,2,0,00,B01
201100030160,0,31,000,00,0,0,01,A01
201100030161,0,07,000,00,2,1,19,A01
201100030161,0,07,000,00,2,8,15,B01
201100030162,0,07,000,00,2,3,02,B01
201100030162,0,30,000,00,2,1,02,A01
201100030163,0,30,000,00,0,0,02,A01
201100030164,0,07,000,00,1,4,04,A01
201100030165,0,01,000,00,2,1,01,A01
201100030165,0,07,000,00,2,3,09,B01
201100030166,0,07,000,02,0,1,01,A01
201100030167,0,07,000,00,2,2,01,A01
201100030167,0,01,000,00,2,1,01,B01
201100030168,0,01,000,00,2,8,19,B01
201100030168,0,07,000,00,2,2,15,A01
201100030169,0,07,000,00,2,3,01,A01
201100030169,0,01,000,00,2,1,01,B01
201100030170,0,07,000,00,1,0,00,A01
201100030170,0,01,000,00,0,0,00,B01
